result/tencentBlock.ns4431.oracleGeneral.bin                  S3FIFO-0.1000-2 cache size      181, 4007299 req, miss ratio 0.3359, byte miss ratio 0.3359
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd2-Clock2-1 cache size    72560, 4007299 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd2-Clock2-1 cache size   145120, 4007299 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size      181, 4007299 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size      544, 4007299 req, miss ratio 0.2969, byte miss ratio 0.2969
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size     1814, 4007299 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size     5442, 4007299 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size    18140, 4007299 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size    36280, 4007299 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size    72560, 4007299 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns4431.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size   145120, 4007299 req, miss ratio 0.0505, byte miss ratio 0.0505
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size      181, 4007299 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size      544, 4007299 req, miss ratio 0.2914, byte miss ratio 0.2914
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size     1814, 4007299 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size     5442, 4007299 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    18140, 4007299 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    36280, 4007299 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    72560, 4007299 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns4431.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size   145120, 4007299 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size      181, 4007299 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size      544, 4007299 req, miss ratio 0.4805, byte miss ratio 0.4805
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size     1814, 4007299 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size     5442, 4007299 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    18140, 4007299 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    36280, 4007299 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    72560, 4007299 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns4431.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size   145120, 4007299 req, miss ratio 0.0495, byte miss ratio 0.0495
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size      181, 4007299 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size      544, 4007299 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size     1814, 4007299 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size     5442, 4007299 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    18140, 4007299 req, miss ratio 0.2095, byte miss ratio 0.2095
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    36280, 4007299 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    72560, 4007299 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns4431.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size   145120, 4007299 req, miss ratio 0.0894, byte miss ratio 0.0894
